LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,PAY_AMT1,default payment next month
50000,1,1,2,49,25277,3000,0
80000,2,1,2,27,3199,1325,0
80000,2,1,2,37,6734,1990,1
250000,2,1,2,43,93163,4409,0
100000,2,1,2,27,75296,3000,0
50000,1,2,2,29,43205,4000,1
150000,2,1,2,32,120800,6000,1
70000,1,2,2,30,17526,3000,1
150000,1,1,2,29,249,0,0
360000,2,1,2,31,1483,9386,0
90000,1,2,2,29,51864,2098,0
160000,2,2,1,28,6031,1280,0
70000,2,2,2,36,67864,2044,0
360000,2,2,1,33,325839,11083,0
420000,2,1,2,33,25718,0,0
50000,2,2,1,47,48888,1900,0
160000,2,2,2,28,110819,0,1
100000,2,2,1,38,0,199,0
240000,2,3,1,41,3973,3724,0
390000,2,1,2,42,98262,5003,0
80000,2,2,1,37,57830,2103,0
360000,2,1,2,29,25633,2000,1
210000,2,2,1,34,3402,4774,0
320000,2,1,2,28,0,0,1
20000,2,3,1,50,8612,2202,0
180000,2,2,1,27,186895,0,1
490000,1,2,1,50,205873,10000,0
30000,2,2,2,22,25536,1800,0
290000,2,1,1,34,111,0,0
340000,2,2,1,46,0,0,0
40000,2,2,1,43,220,960,0
50000,1,2,2,23,-29,9910,0
30000,1,2,2,30,21326,1400,1
60000,2,1,2,34,493,240,0
180000,1,5,2,29,92245,11400,0
160000,1,3,1,57,390,390,0
170000,1,1,1,33,9020,0,0
50000,1,2,1,42,12664,2000,0
50000,1,2,1,45,8558,1471,0
360000,2,1,1,32,0,0,0
160000,2,2,1,35,131104,6300,1
260000,2,1,2,39,107801,30054,0
350000,2,1,2,31,20042,100000,0
30000,2,2,2,26,27376,1500,0
180000,2,2,2,27,17207,0,0
230000,2,1,2,30,1219,283,0
50000,2,1,2,29,0,0,0
370000,1,2,1,38,376014,16000,1
30000,1,2,1,42,24317,4491,0
280000,1,1,2,31,0,3405,0
210000,2,2,2,53,390,390,1
150000,2,1,1,49,416,797,0
170000,2,1,2,30,8404,16835,0
80000,1,2,2,28,73233,3400,0
30000,2,2,1,29,16609,0,1
50000,1,2,2,38,51047,1849,0
140000,2,2,2,24,38483,10169,0
30000,2,1,1,22,26505,0,0
50000,1,2,1,45,42614,10016,0
20000,1,1,2,24,390,390,0
180000,1,1,1,37,15288,1500,0
30000,1,2,2,46,24794,2000,0
210000,1,2,2,26,92083,4000,0
30000,1,2,2,35,20180,2000,0
50000,2,2,2,31,20451,1600,0
270000,2,1,2,31,973,592,0
70000,2,2,2,25,22935,1398,0
110000,1,2,2,32,2308,101780,0
20000,2,1,2,24,3305,2296,1
150000,1,2,1,37,147891,5004,1
420000,1,1,1,59,175795,5300,0
20000,1,1,2,24,299,0,0
50000,1,2,2,51,50383,2304,0
170000,1,1,2,51,195038,7509,0
20000,1,3,1,35,24122,1300,0
360000,2,3,2,36,2473,0,1
280000,2,1,2,34,8719,0,0
340000,1,1,2,35,842,2873,0
180000,1,1,1,46,160580,13714,1
280000,1,1,2,33,8814,151650,1
60000,1,1,2,27,14853,5000,1
150000,1,1,1,56,116928,5006,1
300000,2,1,2,24,35040,1518,0
210000,2,1,1,34,200239,9510,0
50000,1,1,2,29,27878,1484,0
140000,2,1,2,30,282,282,0
180000,2,1,2,42,4314,2500,0
380000,1,3,1,44,40352,1523,0
10000,2,2,2,22,7418,1000,0
50000,1,3,1,45,45982,1421,0
50000,2,2,2,22,50186,1994,1
50000,2,1,2,25,8540,1479,0
140000,2,2,1,37,10025,2000,0
110000,1,2,2,36,109345,4400,0
260000,1,2,1,63,3382,2519,0
50000,2,2,2,26,49722,2200,0
180000,2,1,2,30,1782,0,0
150000,2,2,2,26,56956,2716,0
80000,2,1,1,39,36444,3015,0
210000,2,1,2,31,0,0,0
320000,1,1,1,44,7500,8500,0
100000,2,2,1,36,92688,3000,0
100000,2,1,1,35,52708,9967,0
50000,1,1,2,24,16277,4006,0
240000,1,3,1,43,2690,2500,1
300000,2,1,2,33,0,0,0
200000,2,1,2,30,199229,6101,1
270000,2,1,1,31,86716,6000,0
150000,2,1,2,26,75373,3300,1
260000,2,2,2,29,-5,0,0
50000,2,2,2,24,26239,1300,0
130000,2,2,1,32,51559,0,1
80000,2,1,2,28,57776,1200,0
20000,1,1,2,32,11777,3276,0
410000,2,2,1,50,246659,11000,0
80000,1,2,1,36,77054,6900,1
160000,2,3,1,58,2034,68942,0
500000,2,1,2,40,15929,18222,0
20000,2,2,1,36,16320,2000,0
180000,2,4,1,34,6892,6892,0
200000,2,2,1,45,193641,4543,1
310000,1,3,1,44,238739,10000,0
160000,1,1,2,40,1430,0,0
170000,2,3,1,61,0,0,0
500000,1,1,1,45,5307,6616,1
140000,2,1,2,28,0,330,0
80000,2,3,1,48,44508,1785,0
420000,2,2,2,28,27186,5009,0
90000,2,3,0,24,3700,20108,0
280000,2,1,2,31,326,326,0
20000,1,3,1,44,11007,4525,0
170000,2,2,1,31,63948,5000,0
30000,2,2,2,26,12479,1233,0
20000,1,3,2,26,16320,0,0
280000,2,1,1,49,4378,2,1
30000,2,3,2,40,53720,0,0
170000,2,1,1,38,5556,0,0
290000,2,1,1,38,0,7023,0
290000,2,1,2,24,0,0,0
360000,2,2,2,33,5344,9860,0
190000,2,2,1,34,86730,9310,0
90000,1,2,2,26,70182,0,0
20000,1,3,2,48,16434,1577,0
290000,2,2,1,42,154753,7000,0
460000,2,1,2,38,296815,10279,0
230000,2,1,2,26,-10,2122,0
170000,1,2,1,37,326,326,0
180000,2,1,1,40,4236,3016,0
20000,1,2,2,27,19331,1209,0
50000,1,2,1,25,48213,1800,0
200000,1,1,2,30,0,0,0
80000,2,3,1,53,0,0,0
380000,1,1,1,53,4901,22000,0
500000,1,1,1,40,11640,12836,1
170000,1,2,1,49,26991,4019,1
20000,2,1,2,23,14605,2000,0
320000,2,2,1,32,160832,8000,0
50000,2,1,2,23,48064,2091,1
400000,1,2,1,45,337135,44000,0
320000,2,1,2,33,368,10550,0
200000,1,1,2,28,220343,7000,0
20000,1,1,2,28,7381,3000,1
230000,2,3,2,42,0,0,1
130000,2,1,2,29,280,2038,1
310000,1,1,2,28,272588,9978,1
50000,2,3,2,58,24885,1772,0
90000,1,3,2,45,86519,4100,0
260000,2,3,1,42,56437,3000,0
270000,1,1,2,36,78630,10076,0
210000,2,1,2,30,52771,44767,0
220000,2,2,2,52,127624,6046,0
80000,1,2,2,30,72183,10895,1
50000,2,3,2,61,36205,3000,0
20000,2,2,1,39,45629,2500,0
20000,2,1,2,23,11967,1031,0
100000,2,1,2,25,16659,10000,0
320000,1,2,2,32,75122,4000,0
200000,2,2,2,31,0,0,0
80000,2,1,2,25,232,815,0
120000,2,2,1,34,64139,2900,1
20000,1,2,2,43,19197,1500,0
200000,2,1,1,35,10118,2106,0
140000,2,2,1,24,696,696,0
50000,1,2,1,52,27548,1478,1
60000,1,2,2,25,61514,1800,0
50000,1,2,2,30,47110,2401,0
200000,2,2,2,33,189740,6450,0
20000,1,2,1,53,16039,4000,1
200000,2,1,1,32,0,0,0
350000,2,3,1,49,10658,9004,0
50000,2,3,1,40,20831,1400,1
120000,1,2,1,44,4936,0,1
150000,1,2,1,35,4030,593,0
180000,2,2,1,48,11054,11272,0
120000,2,2,2,27,0,0,1
130000,2,1,1,55,126205,4998,0
80000,2,2,1,41,7274,6280,0
390000,2,2,1,49,7383,1066,0
50000,2,1,2,27,21824,0,1
50000,1,2,2,31,25859,1800,0
320000,2,2,1,29,3196,7655,1
50000,2,2,3,48,18460,2813,1
200000,2,2,1,43,171647,0,0
30000,1,3,2,59,13486,0,1
290000,2,2,1,36,754,0,0
50000,2,3,1,57,3964,1690,0
50000,2,2,1,52,600,972,0
140000,1,3,1,45,134073,0,1
50000,1,2,1,43,15941,1255,1
80000,2,2,2,23,4125,6174,0
50000,2,1,2,31,30291,2000,0
280000,2,2,2,28,17795,4125,0
80000,2,2,1,53,37242,2000,0
60000,2,2,1,29,62325,2864,0
360000,2,1,2,26,1374,12534,0
520000,1,2,2,32,17718,1222,0
210000,2,2,1,43,0,0,1
360000,1,1,2,26,11910,1500,0
100000,1,1,2,27,99777,4252,0
50000,2,3,1,45,47639,1271,1
280000,2,2,1,31,127609,6000,0
120000,1,1,2,26,19544,5000,0
50000,1,1,2,29,45728,3800,1
360000,2,1,1,48,2119,3,0
140000,2,2,1,35,4694,4340,1
130000,1,1,2,25,0,0,0
240000,2,1,1,33,9187,5005,0
70000,2,3,2,40,60525,14011,0
80000,1,2,3,45,28219,1816,0
20000,2,5,3,35,17962,1336,0
180000,2,2,2,29,172271,11600,1
80000,1,2,2,25,63771,2500,0
300000,2,2,2,39,8386,341,0
70000,1,2,2,31,62737,4030,0
180000,2,1,1,30,0,0,1
150000,1,2,1,33,87721,7200,0
30000,2,3,2,36,25437,2000,1
180000,2,1,2,24,130780,4700,0
20000,1,2,2,31,21763,0,0
30000,1,2,2,29,20501,5000,0
500000,1,1,2,38,0,2326,1
290000,2,1,2,29,62029,3000,0
500000,2,2,1,47,182516,5000,0
150000,1,2,2,37,69012,2500,0
200000,1,1,1,37,446,0,1
50000,2,2,2,23,20821,1190,0
180000,2,1,1,47,-12,0,1
150000,2,1,1,40,-15,17686,0
210000,2,2,2,34,0,1075,1
30000,2,5,2,23,2826,0,0
360000,1,3,1,51,3019,2444,0
60000,2,2,1,38,22212,0,0
230000,2,2,2,25,2045,44711,0
260000,1,3,1,39,3518,0,0
210000,2,2,2,34,8547,2996,0
200000,2,1,2,42,4359,3841,0
20000,1,2,1,37,16436,1418,0
30000,1,3,2,53,28033,1788,0
180000,2,1,2,32,73618,4500,1
50000,1,2,1,28,42435,3000,1
200000,1,3,1,43,146206,5404,0
140000,2,1,2,27,16437,3000,0
250000,2,1,2,42,4673,17381,0
200000,1,1,1,43,202225,1029,0
80000,2,1,2,30,44999,2100,0
60000,2,3,1,48,62652,2300,0
360000,2,1,2,29,780,0,0
50000,1,1,2,23,3063,3625,1
240000,2,3,2,36,-28,0,0
330000,2,2,2,30,13204,12500,1
50000,2,2,2,25,13750,2000,1
110000,1,3,2,33,7128,0,1
30000,1,3,2,29,0,0,1
20000,1,2,1,36,5566,1200,1
20000,1,1,2,43,13361,6020,1
160000,1,1,2,31,136809,6000,0
80000,1,2,2,24,79047,3837,0
180000,2,1,1,47,8059,11680,0
80000,1,2,2,27,390,390,0
150000,1,1,2,30,4785,2087,0
130000,1,1,2,29,81907,3034,1
240000,1,3,2,32,4717,11980,0
400000,2,1,2,28,1416,1052,0
500000,1,2,2,32,10339,6405,0
20000,1,1,2,22,18523,3500,1
240000,1,1,2,35,446,2852,0
110000,2,2,1,26,85814,8500,1
80000,2,2,2,26,56373,2129,0
50000,1,3,1,58,4025,5318,0
330000,1,1,1,37,8447,0,0
200000,1,3,1,40,187431,8124,0
230000,2,5,1,32,11000,0,0
140000,2,2,2,26,28282,125000,1
360000,1,2,1,34,-62,0,0
70000,1,3,1,46,29258,2352,1
360000,2,2,1,40,-242,649,0
260000,2,1,2,27,0,0,0
80000,2,3,3,29,76121,2456,0
180000,2,2,2,48,10000,10000,0
190000,2,1,2,30,6544,19699,0
190000,1,1,1,50,69518,3500,1
260000,1,1,1,39,259394,9876,0
200000,1,2,2,27,233637,7000,1
340000,2,1,2,47,326065,20070,1
200000,2,2,1,47,528,13921,0
150000,2,1,1,36,13447,17914,0
100000,1,2,1,40,99958,2975,0
100000,2,2,1,45,87590,17200,1
200000,2,5,2,34,13943,8964,0
230000,1,1,2,39,38395,2500,0
200000,1,1,1,40,-7,1772,0
140000,1,1,2,28,113780,5800,0
30000,1,2,2,24,26931,1598,0
100000,2,2,2,30,0,0,0
50000,1,2,1,41,390,390,1
330000,2,1,1,41,4122,0,0
500000,2,1,1,36,197231,8500,1
500000,2,2,2,31,4543,9001,0
50000,2,2,2,28,47605,2300,0
50000,2,1,2,25,16762,4029,0
50000,2,2,1,42,47971,2087,0
20000,1,2,1,51,16849,2116,0
70000,2,3,2,24,69346,3200,0
60000,2,1,2,34,55447,2178,1
230000,1,1,2,36,218637,10034,0
60000,1,3,1,58,22658,700,0
330000,1,2,1,43,13200,9863,0
500000,2,1,1,35,2153,9869,0
30000,2,3,1,45,0,1930,0
160000,2,1,1,53,52607,2834,0
110000,1,2,2,40,109191,5000,0
50000,2,1,2,35,30716,1600,0
50000,2,2,1,43,560,1121,0
20000,1,1,2,25,0,0,1
50000,1,2,2,23,49365,1200,0
210000,1,1,2,28,0,0,0
500000,2,2,1,30,344,5757,0
320000,1,3,1,50,29943,4300,0
350000,2,1,2,32,10830,2749,0
50000,1,3,2,27,45557,2300,0
50000,2,2,1,34,10745,1200,0
20000,2,2,1,33,18075,1600,1
80000,2,2,1,47,77714,5000,1
170000,1,1,2,35,169282,10126,0
50000,2,2,1,24,48928,2000,1
400000,1,3,2,49,36560,0,0
90000,2,2,2,48,87673,9100,1
50000,1,2,2,22,50262,2009,0
60000,2,1,2,24,57693,2700,0
50000,2,2,2,50,20800,0,0
250000,2,1,1,45,214000,3188,0
320000,2,3,2,53,3479,3479,1
260000,2,1,2,27,15178,12007,0
20000,1,2,2,24,19102,1318,0
50000,1,1,2,25,18595,1310,0
50000,1,2,1,35,29273,1000,0
50000,1,1,2,35,39437,0,0
150000,2,1,2,27,7310,4756,0
20000,2,2,2,21,21003,39,1
190000,2,1,1,39,171462,0,1
250000,1,1,1,46,5379,0,0
380000,1,1,1,32,53369,30307,0
330000,2,2,2,28,255834,9425,0
50000,2,2,2,31,45861,3687,0
140000,2,1,2,31,41314,1732,0
20000,2,2,2,50,5065,0,1
70000,2,1,2,28,53690,2208,0
160000,2,1,2,31,160843,6000,0
240000,2,2,1,34,6170,0,0
300000,2,1,2,27,3102,1506,0
70000,1,2,2,28,24510,2000,0
30000,2,2,1,28,11692,3000,1
390000,2,1,2,32,22008,2000,0
20000,2,2,2,40,6689,1300,0
330000,2,1,1,44,234447,8903,0
420000,2,1,2,29,4406,4205,0
200000,1,1,1,63,316,316,0
70000,1,2,2,29,61762,9500,1
180000,2,2,1,40,20831,1000,0
260000,2,3,3,55,185441,10000,0
80000,2,3,2,25,571,3952,0
250000,2,1,2,32,165,165,0
140000,1,1,2,29,137708,5730,0
40000,2,2,2,24,36890,0,1
50000,2,2,1,36,27433,1161,0
210000,2,2,1,37,162518,8006,0
180000,2,2,1,33,30781,2000,0
50000,1,2,2,45,46090,3000,0
320000,2,2,2,54,156238,10000,0
230000,1,1,1,41,9360,9650,0
160000,2,2,1,40,671,671,0
110000,1,2,2,25,99353,3500,0
250000,2,3,1,39,18376,2000,0
20000,2,5,2,37,6725,2000,0
170000,2,1,2,28,12324,1350,0
140000,1,3,1,32,140456,5200,0
60000,2,2,1,42,56166,2760,1
20000,1,1,2,24,10283,0,1
80000,1,2,1,53,66484,2731,0
60000,1,3,2,34,58501,2300,0
210000,2,5,1,35,84018,2000,0
320000,1,2,2,27,319069,12661,0
50000,2,3,1,55,37234,1963,0
10000,1,2,3,37,8634,1000,0
50000,1,2,2,51,48726,2100,1
140000,2,2,1,33,133094,5005,0
50000,2,2,1,38,588,588,0
80000,1,2,1,36,600,0,1
300000,2,1,1,36,272899,9251,0
520000,2,1,2,33,485298,22000,1
200000,2,2,3,57,79761,3500,0
200000,2,2,1,35,0,0,0
60000,2,2,1,44,56970,3000,0
180000,2,2,1,42,102449,5500,0
120000,2,2,2,24,32317,2000,0
50000,1,2,1,47,49032,2599,0
20000,1,1,2,33,17593,1472,0
10000,1,2,2,27,16944,2296,1
520000,1,1,2,34,9568,5014,0
500000,2,1,1,33,125,4366,0
50000,1,2,2,24,50244,1400,0
200000,2,2,1,29,61518,25138,0
360000,2,1,2,36,-8,2387,0
400000,2,1,1,48,5880,18368,0
90000,1,2,2,30,370,370,0
90000,2,2,2,29,917,2000,0
200000,2,1,2,29,61099,4160,0
150000,2,1,1,38,110,567,1
350000,1,2,2,31,360347,13100,0
500000,1,2,1,31,378886,15057,0
160000,2,2,2,24,13038,155000,0
80000,1,1,2,35,52065,5000,0
130000,1,2,2,38,133400,0,0
100000,2,3,2,31,85030,1820,0
80000,1,2,1,46,30773,10036,0
50000,2,2,2,24,18201,14813,0
80000,2,1,1,50,0,0,0
200000,1,1,2,27,0,0,0
330000,2,2,2,28,37637,1500,0
50000,2,1,2,26,10622,1500,1
80000,2,2,2,23,309,0,1
270000,2,2,1,33,11489,8874,0
30000,2,3,1,60,11575,1600,0
500000,1,2,2,30,869,2507,0
60000,2,1,2,26,3437,16960,0
20000,2,2,1,34,17151,300,0
180000,2,2,2,28,0,0,0
30000,2,2,1,38,3656,0,0
200000,1,1,1,45,577,0,0
320000,2,1,2,32,3916,2886,0
210000,2,3,1,28,37608,2000,0
200000,2,1,2,30,665,2618,0
170000,1,2,2,41,6175,7417,0
50000,1,3,1,42,47838,2180,0
20000,2,2,3,52,8586,1600,0
20000,2,2,1,22,18475,1400,0
580000,2,1,1,31,484798,19000,0
80000,2,3,2,25,80012,3010,0
50000,2,1,1,38,19926,4158,1
30000,1,2,2,31,26788,2001,0
50000,2,2,1,31,45614,2450,1
20000,1,3,2,25,1650,0,1
100000,2,2,1,41,71978,3500,0
80000,1,3,2,48,80002,3500,0
40000,2,3,1,48,780,0,0
80000,2,3,1,27,79108,3200,0
10000,1,3,2,31,10119,3000,0
200000,2,1,1,41,10529,1940,0
50000,2,2,0,28,51068,0,0
140000,2,3,2,23,100448,5450,0
340000,2,1,1,34,76786,39749,0
220000,1,1,2,28,205130,9975,1
80000,2,1,2,23,80461,37,1
20000,1,3,2,24,12188,1220,1
500000,1,1,1,36,25334,6867,0
100000,2,2,1,48,7828,430,0
150000,1,2,1,39,-7,4429,0
360000,1,2,2,27,160317,4700,0
60000,2,2,1,37,57694,2800,0
500000,1,1,1,34,1895,1086,0
270000,2,1,2,27,2016,2000,0
230000,2,2,2,30,74664,3000,0
160000,2,2,2,33,140225,5211,0
20000,1,1,2,26,14554,1260,0
230000,1,2,1,34,131887,5005,0
50000,2,3,2,23,33239,6010,0
500000,2,2,1,52,7593,8677,0
80000,2,3,2,30,71165,2700,0
50000,1,3,3,55,45555,1968,1
20000,1,2,2,29,20832,0,0
200000,2,1,1,40,6549,9421,0
100000,2,2,1,44,39000,1900,0
390000,2,2,1,44,169658,8000,0
450000,1,2,1,44,3004,5971,0
10000,1,3,1,40,7229,0,1
270000,1,2,2,29,18465,3022,0
190000,1,1,2,33,137502,6112,0
30000,2,1,2,30,32751,1600,0
360000,2,1,2,28,23088,12000,0
50000,2,2,2,28,19969,8000,0
240000,2,1,1,41,10839,10000,0
150000,1,2,2,26,144614,6700,0
150000,1,2,2,44,143650,0,0
20000,1,2,2,23,17682,1500,0
50000,1,1,2,24,390,0,1
40000,2,2,1,38,38491,3000,0
20000,1,1,2,25,16688,2300,1
150000,2,1,2,29,0,0,0
50000,2,2,1,48,1079,7651,0
50000,2,3,1,44,-42,26309,1
50000,1,2,2,23,2165,15000,1
50000,1,3,2,24,7198,1500,1
200000,2,1,2,35,75203,4000,0
200000,1,1,2,37,157131,13500,1
120000,2,3,1,38,117738,5820,0
90000,1,2,2,28,18978,2000,1
30000,2,1,2,24,784,390,0
70000,1,1,2,29,2343,15000,0
490000,2,2,1,52,2779,22595,0
50000,1,3,1,39,2522,13196,0
320000,1,2,1,55,235477,11000,0
50000,2,1,2,27,12884,2000,1
140000,2,1,2,25,2229,15980,1
500000,2,2,2,49,27891,8982,0
500000,1,1,1,58,7285,28730,0
50000,1,1,2,34,48559,2573,0
170000,1,3,1,31,3062,112000,0
130000,2,3,1,36,23997,3440,1
150000,2,3,2,27,3081,5000,0
50000,2,1,2,25,43875,2200,0
410000,1,1,1,48,231152,12000,0
60000,2,5,2,33,52176,2000,0
150000,1,3,1,45,29169,1000,0
260000,2,2,1,43,690,2500,0
230000,1,1,1,40,0,0,0
50000,1,2,3,49,24282,1500,0
230000,2,1,2,23,61580,2862,0
280000,2,1,1,44,235635,7665,0
500000,1,2,2,67,4410,2681,0
30000,1,2,1,38,29723,2000,0
330000,2,2,1,31,298644,13000,0
180000,1,1,1,50,181624,9021,0
30000,1,2,2,47,29774,1800,1
200000,1,1,2,36,1801,9556,0
80000,2,3,1,41,52456,11500,0
80000,1,2,2,25,31780,2000,1
100000,2,1,2,27,3904,400,0
300000,1,1,1,54,0,0,0
240000,2,1,1,58,0,222,1
50000,2,2,1,49,12515,9115,1
50000,2,3,1,50,35415,6960,0
100000,1,2,1,42,17565,3183,0
110000,1,3,2,40,84965,3280,0
180000,2,2,1,40,23820,2005,0
140000,2,2,2,26,140881,8140,0
80000,1,2,2,28,77701,2000,0
90000,2,1,2,26,17018,3692,0
90000,1,3,1,45,37681,1519,1
240000,2,2,2,41,188983,7106,0
150000,1,1,1,41,-200,0,0
240000,2,1,2,33,153062,7000,0
80000,1,3,2,34,78562,2100,0
110000,2,2,1,42,28383,0,0
120000,2,2,2,39,22033,2400,0
360000,2,2,1,42,18186,9548,0
150000,1,4,2,30,175348,9304,0
80000,1,1,1,53,2783,1200,0
140000,1,2,1,47,192182,0,1
50000,1,2,1,40,15090,1577,0
20000,2,3,1,36,17216,900,0
240000,2,1,1,29,21409,1000,0
50000,1,1,2,49,47754,2280,0
380000,1,1,1,57,319243,150039,0
30000,1,2,2,49,1659,1473,0
50000,2,2,1,31,23781,1800,0
160000,2,2,1,36,2511,2242,1
50000,1,2,3,53,49170,2009,0
80000,2,3,2,31,34620,2000,0
70000,2,2,2,28,70736,3000,1
200000,1,1,2,29,187889,8000,0
100000,2,3,1,28,110946,0,1
180000,1,2,2,38,21564,0,1
360000,1,3,1,53,45421,68536,0
230000,1,1,2,39,834,0,0
190000,2,2,1,48,210612,7496,0
260000,1,1,2,32,122423,5940,0
30000,2,2,2,25,4471,1500,0
150000,2,3,2,25,0,0,0
80000,2,2,2,34,0,7400,0
80000,1,2,1,37,81562,11,1
180000,2,3,1,43,1242,0,0
350000,2,1,2,33,-2,0,0
200000,2,3,1,30,1120,1100,0
140000,1,2,2,27,24050,50000,0
20000,1,1,2,25,2652,1200,1
20000,2,3,3,55,18558,2400,1
220000,1,1,2,37,34339,1294,0
290000,2,1,2,36,170422,7594,1
80000,2,3,1,40,29676,1513,0
16000,2,2,1,48,4577,0,0
100000,2,2,1,33,82308,3261,0
390000,2,2,1,37,200612,8315,0
550000,2,1,2,35,83707,3023,0
80000,2,2,2,31,81358,3126,0
150000,2,2,1,39,12365,53444,0
20000,2,2,1,27,7286,1006,0
20000,2,2,2,21,20000,1685,0
100000,2,3,2,29,2038,11386,0
30000,1,3,2,28,300,0,1
80000,2,3,1,47,33590,2079,0
30000,1,1,2,33,27274,0,1
140000,1,3,2,23,390,390,0
200000,1,2,2,32,180461,8300,0
290000,1,1,2,41,255049,9006,0
50000,1,2,2,23,96234,1052,0
260000,2,1,2,28,0,0,0
60000,1,2,1,24,24608,1400,0
280000,1,1,1,34,212968,237000,0
100000,2,1,2,36,10672,2355,0
290000,2,3,1,48,284990,10000,0
50000,1,3,1,49,10644,2000,0
150000,1,1,2,66,131027,6600,0
390000,2,1,1,39,48417,2000,0
180000,2,2,1,44,161186,10000,0
290000,2,2,1,55,0,166,1
180000,1,2,2,34,22387,1500,0
80000,2,1,2,31,14401,4374,0
450000,2,1,1,42,72517,0,0
20000,1,2,2,37,20009,1700,0
80000,1,1,2,25,31443,1800,0
100000,2,2,2,36,87656,5000,0
70000,1,3,1,39,58665,6852,0
330000,1,3,1,49,217148,7849,0
200000,1,1,2,30,1488,2505,0
30000,1,1,2,36,27748,1500,0
200000,2,3,1,69,2500,0,1
80000,2,1,2,27,5060,0,0
340000,2,1,2,40,68616,7355,0
20000,2,2,2,56,17091,3000,1
130000,2,1,2,29,126509,6000,0
400000,1,1,2,31,115506,10000,0
200000,2,2,1,29,34391,1507,0
80000,2,2,1,47,4762,1000,0
50000,1,3,1,39,26979,1328,0
30000,2,1,2,25,19783,1500,0
70000,2,2,2,22,31377,6000,0
500000,1,1,2,33,3933,5954,0
80000,1,1,2,27,6544,4924,0
120000,1,2,1,40,94166,3500,0
390000,1,1,1,33,17794,6000,0
30000,1,3,1,52,28889,2002,0
70000,2,1,2,30,6749,64626,0
140000,1,3,2,39,115940,10000,0
30000,2,2,1,27,52636,3164,0
190000,2,2,2,25,0,0,0
270000,1,1,2,33,117705,8000,0
290000,1,1,2,35,184910,4166,1
50000,1,2,2,29,1972,2500,1
200000,2,1,1,41,30689,5003,0
30000,2,2,2,24,5807,1600,0
150000,1,2,1,29,46625,30151,0
30000,2,3,2,48,2946,0,1
500000,1,1,1,34,33348,90889,0
20000,2,1,2,23,17229,1300,0
50000,1,3,1,29,22446,0,0
280000,1,2,2,30,110550,6600,0
80000,1,3,2,24,0,1248,0
200000,1,1,2,27,0,0,0
30000,2,3,1,60,27331,2000,0
30000,2,2,1,24,22280,1748,0
380000,2,2,1,35,2661,2022,0
260000,2,2,2,26,164351,7000,0
50000,1,2,2,22,50043,1000,0
90000,1,3,1,53,99905,3763,0
20000,1,2,1,40,15919,1570,0
10000,1,2,2,27,-2000,4475,0
400000,2,2,1,44,0,0,0
300000,2,1,2,32,2081,1925,0
150000,2,5,1,25,1072,1321,0
50000,2,2,2,33,51444,2000,0
100000,2,2,2,25,101827,0,1
150000,2,2,1,38,0,0,1
110000,1,2,2,34,111576,4100,0
100000,2,2,2,28,106750,3004,0
50000,1,2,1,33,21460,1300,1
80000,1,1,2,29,6228,589,0
210000,2,1,2,25,4576,1837,0
140000,2,3,1,60,137730,4990,1
240000,2,1,1,43,8862,3220,0
110000,2,2,2,36,48120,5000,0
100000,2,3,2,48,2422,894,0
50000,1,2,1,24,17961,1700,0
90000,2,2,1,35,82164,2926,0
150000,1,1,2,33,26739,7000,0
100000,2,2,1,30,29778,1600,1
140000,2,2,1,62,142250,5200,0
230000,2,1,2,33,172567,7000,0
20000,2,2,2,25,19223,1293,1
230000,2,3,2,38,14887,10000,0
150000,1,2,2,26,3627,0,1
20000,1,2,2,24,10534,1300,0
120000,2,3,1,35,27666,1500,0
30000,2,3,1,58,24921,2000,1
220000,1,1,1,42,59932,0,0
250000,1,1,1,41,9146,10957,0
80000,1,2,1,34,11460,5000,0
60000,1,1,2,22,57392,4400,0
130000,2,2,1,37,0,0,0
400000,1,3,1,43,145801,6100,0
150000,2,2,2,28,103227,3900,0
230000,2,3,1,58,316,316,1
70000,2,3,2,24,75894,10004,0
50000,2,2,1,39,47407,2039,0
90000,2,1,1,38,380,2132,0
30000,2,3,2,49,27838,3330,0
30000,1,2,1,49,26319,1800,0
250000,2,1,2,26,1245,712,0
30000,2,2,2,23,-1,605,0
150000,2,2,1,27,929,0,0
400000,2,1,2,48,24478,10846,0
30000,2,2,1,52,20533,2000,1
270000,2,1,2,50,3095,2340,0
360000,1,3,1,37,303,0,0
80000,2,2,1,23,82628,2500,1
70000,2,2,2,33,14320,1600,0
50000,2,1,2,29,41897,4000,0
220000,2,2,2,38,142846,6000,0
70000,1,2,2,29,56626,2800,1
340000,2,1,1,39,250571,9125,0
20000,2,3,1,43,390,0,0
300000,2,2,2,32,139578,6000,0
180000,2,1,2,29,0,0,0
60000,1,2,2,33,-64,0,0
160000,2,2,2,27,157818,7500,1
50000,1,2,2,37,50148,2064,0
100000,2,1,1,38,1669,710,0
60000,2,3,1,48,2970,430,0
30000,1,2,2,23,26725,2000,0
500000,2,2,2,33,13284,17311,0
20000,2,2,1,35,18126,1347,0
50000,2,2,2,23,35131,5582,0
180000,2,2,1,35,174635,8155,0
90000,2,2,2,23,19204,2000,0
150000,2,2,1,33,37794,2000,0
30000,1,2,1,44,30003,1643,0
130000,1,3,2,45,13513,1000,0
80000,2,3,1,39,0,0,0
210000,2,2,1,33,206409,8546,0
